시도명,구시군명,읍면동명,투표구명,후보자,득표수
서울특별시,종로구,사직동,사직동제2투,무소속 김순자,1
서울특별시,종로구,사직동,사직동제2투,무효 투표수,10
서울특별시,종로구,사직동,사직동제2투,기권자수,1140
서울특별시,종로구,삼청동,삼청동투표소,선거인수,2767
서울특별시,종로구,삼청동,삼청동투표소,투표수,2032
서울특별시,종로구,삼청동,삼청동투표소,새누리당 박근혜,1099
서울특별시,종로구,삼청동,삼청동투표소,민주통합당 문재인,909
서울특별시,종로구,삼청동,삼청동투표소,무소속 박종선,0
서울특별시,종로구,삼청동,삼청동투표소,무소속 김소연,1
서울특별시,종로구,삼청동,삼청동투표소,무소속 강지원,9
서울특별시,종로구,삼청동,삼청동투표소,무소속 김순자,2
서울특별시,종로구,삼청동,삼청동투표소,무효 투표수,12
서울특별시,종로구,삼청동,삼청동투표소,기권자수,735
서울특별시,종로구,부암동,부암동제1투,선거인수,3500
서울특별시,종로구,부암동,부암동제1투,투표수,2460
서울특별시,종로구,부암동,부암동제1투,새누리당 박근혜,1200
서울특별시,종로구,부암동,부암동제1투,민주통합당 문재인,1239
서울특별시,종로구,부암동,부암동제1투,무소속 박종선,1
서울특별시,종로구,부암동,부암동제1투,무소속 김소연,2
서울특별시,종로구,부암동,부암동제1투,무소속 강지원,4
서울특별시,종로구,부암동,부암동제1투,무소속 김순자,1
서울특별시,종로구,부암동,부암동제1투,무효 투표수,13
서울특별시,종로구,부암동,부암동제1투,기권자수,1040
서울특별시,종로구,부암동,부암동제2투,선거인수,2731
서울특별시,종로구,부암동,부암동제2투,투표수,2162
서울특별시,종로구,부암동,부암동제2투,새누리당 박근혜,1086
서울특별시,종로구,부암동,부암동제2투,민주통합당 문재인,1058
서울특별시,종로구,부암동,부암동제2투,무소속 박종선,2
서울특별시,종로구,부암동,부암동제2투,무소속 김소연,3
서울특별시,종로구,부암동,부암동제2투,무소속 강지원,3
서울특별시,종로구,부암동,부암동제2투,무소속 김순자,2
서울특별시,종로구,부암동,부암동제2투,무효 투표수,8
서울특별시,종로구,부암동,부암동제2투,기권자수,569
서울특별시,종로구,부암동,부암동제3투,선거인수,2666
서울특별시,종로구,부암동,부암동제3투,투표수,2066
서울특별시,종로구,부암동,부암동제3투,새누리당 박근혜,1095
서울특별시,종로구,부암동,부암동제3투,민주통합당 문재인,959
서울특별시,종로구,부암동,부암동제3투,무소속 박종선,0
서울특별시,종로구,부암동,부암동제3투,무소속 김소연,1
서울특별시,종로구,부암동,부암동제3투,무소속 강지원,2
서울특별시,종로구,부암동,부암동제3투,무소속 김순자,0
서울특별시,종로구,부암동,부암동제3투,무효 투표수,9
서울특별시,종로구,부암동,부암동제3투,기권자수,600
서울특별시,종로구,평창동,평창동제1투,선거인수,3113
서울특별시,종로구,평창동,평창동제1투,투표수,2222
서울특별시,종로구,평창동,평창동제1투,새누리당 박근혜,1291
서울특별시,종로구,평창동,평창동제1투,민주통합당 문재인,910
서울특별시,종로구,평창동,평창동제1투,무소속 박종선,0
서울특별시,종로구,평창동,평창동제1투,무소속 김소연,3
서울특별시,종로구,평창동,평창동제1투,무소속 강지원,10
서울특별시,종로구,평창동,평창동제1투,무소속 김순자,1
서울특별시,종로구,평창동,평창동제1투,무효 투표수,7
서울특별시,종로구,평창동,평창동제1투,기권자수,891
서울특별시,종로구,평창동,평창동제2투,선거인수,4605
서울특별시,종로구,평창동,평창동제2투,투표수,3448
서울특별시,종로구,평창동,평창동제2투,새누리당 박근혜,2188
서울특별시,종로구,평창동,평창동제2투,민주통합당 문재인,1230
서울특별시,종로구,평창동,평창동제2투,무소속 박종선,1
서울특별시,종로구,평창동,평창동제2투,무소속 김소연,3
서울특별시,종로구,평창동,평창동제2투,무소속 강지원,8
서울특별시,종로구,평창동,평창동제2투,무소속 김순자,1
서울특별시,종로구,평창동,평창동제2투,무효 투표수,17
서울특별시,종로구,평창동,평창동제2투,기권자수,1157
서울특별시,종로구,평창동,평창동제3투,선거인수,2516
서울특별시,종로구,평창동,평창동제3투,투표수,1912
서울특별시,종로구,평창동,평창동제3투,새누리당 박근혜,1134
서울특별시,종로구,평창동,평창동제3투,민주통합당 문재인,761
서울특별시,종로구,평창동,평창동제3투,무소속 박종선,0
서울특별시,종로구,평창동,평창동제3투,무소속 김소연,1
서울특별시,종로구,평창동,평창동제3투,무소속 강지원,6
서울특별시,종로구,평창동,평창동제3투,무소속 김순자,1
서울특별시,종로구,평창동,평창동제3투,무효 투표수,9
서울특별시,종로구,평창동,평창동제3투,기권자수,604
서울특별시,종로구,평창동,평창동제4투,선거인수,2498
서울특별시,종로구,평창동,평창동제4투,투표수,2010
서울특별시,종로구,평창동,평창동제4투,새누리당 박근혜,1110
서울특별시,종로구,평창동,평창동제4투,민주통합당 문재인,889
서울특별시,종로구,평창동,평창동제4투,무소속 박종선,0
서울특별시,종로구,평창동,평창동제4투,무소속 김소연,0
서울특별시,종로구,평창동,평창동제4투,무소속 강지원,4
서울특별시,종로구,평창동,평창동제4투,무소속 김순자,2
서울특별시,종로구,평창동,평창동제4투,무효 투표수,5
서울특별시,종로구,평창동,평창동제4투,기권자수,488
서울특별시,종로구,평창동,평창동제5투,선거인수,2843
서울특별시,종로구,평창동,평창동제5투,투표수,2161
서울특별시,종로구,평창동,평창동제5투,새누리당 박근혜,1235
서울특별시,종로구,평창동,평창동제5투,민주통합당 문재인,910
서울특별시,종로구,평창동,평창동제5투,무소속 박종선,0
서울특별시,종로구,평창동,평창동제5투,무소속 김소연,1
서울특별시,종로구,평창동,평창동제5투,무소속 강지원,3
서울특별시,종로구,평창동,평창동제5투,무소속 김순자,2
서울특별시,종로구,평창동,평창동제5투,무효 투표수,10
서울특별시,종로구,평창동,평창동제5투,기권자수,682
서울특별시,종로구,무악동,무악동제1투,선거인수,2358
서울특별시,종로구,무악동,무악동제1투,투표수,1921
서울특별시,종로구,무악동,무악동제1투,새누리당 박근혜,950
서울특별시,종로구,무악동,무악동제1투,민주통합당 문재인,956
서울특별시,종로구,무악동,무악동제1투,무소속 박종선,0
서울특별시,종로구,무악동,무악동제1투,무소속 김소연,1
서울특별시,종로구,무악동,무악동제1투,무소속 강지원,2
서울특별시,종로구,무악동,무악동제1투,무소속 김순자,3
서울특별시,종로구,무악동,무악동제1투,무효 투표수,9
서울특별시,종로구,무악동,무악동제1투,기권자수,437
서울특별시,종로구,무악동,무악동제2투,선거인수,4231
서울특별시,종로구,무악동,무악동제2투,투표수,3196
서울특별시,종로구,무악동,무악동제2투,새누리당 박근혜,1552
서울특별시,종로구,무악동,무악동제2투,민주통합당 문재인,1612
서울특별시,종로구,무악동,무악동제2투,무소속 박종선,2
서울특별시,종로구,무악동,무악동제2투,무소속 김소연,0
서울특별시,종로구,무악동,무악동제2투,무소속 강지원,10
서울특별시,종로구,무악동,무악동제2투,무소속 김순자,1
서울특별시,종로구,무악동,무악동제2투,무효 투표수,19
서울특별시,종로구,무악동,무악동제2투,기권자수,1035
서울특별시,종로구,교남동,교남동제1투,선거인수,4349
서울특별시,종로구,교남동,교남동제1투,투표수,2967
서울특별시,종로구,교남동,교남동제1투,새누리당 박근혜,1360
서울특별시,종로구,교남동,교남동제1투,민주통합당 문재인,1575
서울특별시,종로구,교남동,교남동제1투,무소속 박종선,3
서울특별시,종로구,교남동,교남동제1투,무소속 김소연,7
서울특별시,종로구,교남동,교남동제1투,무소속 강지원,2
서울특별시,종로구,교남동,교남동제1투,무소속 김순자,7
서울특별시,종로구,교남동,교남동제1투,무효 투표수,13
서울특별시,종로구,교남동,교남동제1투,기권자수,1382
서울특별시,종로구,교남동,교남동제2투,선거인수,3065
서울특별시,종로구,교남동,교남동제2투,투표수,2133
서울특별시,종로구,교남동,교남동제2투,새누리당 박근혜,1024
서울특별시,종로구,교남동,교남동제2투,민주통합당 문재인,1090
서울특별시,종로구,교남동,교남동제2투,무소속 박종선,1
서울특별시,종로구,교남동,교남동제2투,무소속 김소연,1
서울특별시,종로구,교남동,교남동제2투,무소속 강지원,4
서울특별시,종로구,교남동,교남동제2투,무소속 김순자,1
서울특별시,종로구,교남동,교남동제2투,무효 투표수,12
서울특별시,종로구,교남동,교남동제2투,기권자수,932
서울특별시,종로구,가회동,가회동투표소,선거인수,4476
서울특별시,종로구,가회동,가회동투표소,투표수,3403
서울특별시,종로구,가회동,가회동투표소,새누리당 박근혜,1665
서울특별시,종로구,가회동,가회동투표소,민주통합당 문재인,1705
서울특별시,종로구,가회동,가회동투표소,무소속 박종선,1
서울특별시,종로구,가회동,가회동투표소,무소속 김소연,3
서울특별시,종로구,가회동,가회동투표소,무소속 강지원,7
서울특별시,종로구,가회동,가회동투표소,무소속 김순자,9
서울특별시,종로구,가회동,가회동투표소,무효 투표수,13
서울특별시,종로구,가회동,가회동투표소,기권자수,1073
서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동제1투,선거인수,3949
서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동제1투,투표수,2073
서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동제1투,새누리당 박근혜,1205
서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동제1투,민주통합당 문재인,842
서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동제1투,무소속 박종선,4
서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동제1투,무소속 김소연,1
서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동제1투,무소속 강지원,5
서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동제1투,무소속 김순자,2
서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동제1투,무효 투표수,14
서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동제1투,기권자수,1876
서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동제2투,선거인수,3321
서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동제2투,투표수,2367
서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동제2투,새누리당 박근혜,1227
서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동제2투,민주통합당 문재인,1115
서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동제2투,무소속 박종선,3
서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동제2투,무소속 김소연,3
서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동제2투,무소속 강지원,5
서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동제2투,무소속 김순자,2
서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동제2투,무효 투표수,12
서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동제2투,기권자수,954
서울특별시,종로구,종로5·6가동,종로5·6가동제1투,선거인수,2410
서울특별시,종로구,종로5·6가동,종로5·6가동제1투,투표수,1577
서울특별시,종로구,종로5·6가동,종로5·6가동제1투,새누리당 박근혜,821
서울특별시,종로구,종로5·6가동,종로5·6가동제1투,민주통합당 문재인,747
서울특별시,종로구,종로5·6가동,종로5·6가동제1투,무소속 박종선,0
서울특별시,종로구,종로5·6가동,종로5·6가동제1투,무소속 김소연,2
서울특별시,종로구,종로5·6가동,종로5·6가동제1투,무소속 강지원,4
서울특별시,종로구,종로5·6가동,종로5·6가동제1투,무소속 김순자,0
서울특별시,종로구,종로5·6가동,종로5·6가동제1투,무효 투표수,3
서울특별시,종로구,종로5·6가동,종로5·6가동제1투,기권자수,833
서울특별시,종로구,종로5·6가동,종로5·6가동제2투,선거인수,2803
서울특별시,종로구,종로5·6가동,종로5·6가동제2투,투표수,1997
서울특별시,종로구,종로5·6가동,종로5·6가동제2투,새누리당 박근혜,894
서울특별시,종로구,종로5·6가동,종로5·6가동제2투,민주통합당 문재인,1097
서울특별시,종로구,종로5·6가동,종로5·6가동제2투,무소속 박종선,2
서울특별시,종로구,종로5·6가동,종로5·6가동제2투,무소속 김소연,0
서울특별시,종로구,종로5·6가동,종로5·6가동제2투,무소속 강지원,0
서울특별시,종로구,종로5·6가동,종로5·6가동제2투,무소속 김순자,1
서울특별시,종로구,종로5·6가동,종로5·6가동제2투,무효 투표수,3
서울특별시,종로구,종로5·6가동,종로5·6가동제2투,기권자수,806
서울특별시,종로구,이화동,이화동제1투,선거인수,3950
서울특별시,종로구,이화동,이화동제1투,투표수,3016
서울특별시,종로구,이화동,이화동제1투,새누리당 박근혜,1204
서울특별시,종로구,이화동,이화동제1투,민주통합당 문재인,1786
서울특별시,종로구,이화동,이화동제1투,무소속 박종선,3
서울특별시,종로구,이화동,이화동제1투,무소속 김소연,2
서울특별시,종로구,이화동,이화동제1투,무소속 강지원,3
서울특별시,종로구,이화동,이화동제1투,무소속 김순자,2
서울특별시,종로구,이화동,이화동제1투,무효 투표수,16
서울특별시,종로구,이화동,이화동제1투,기권자수,934
서울특별시,종로구,이화동,이화동제2투,선거인수,3747
서울특별시,종로구,이화동,이화동제2투,투표수,2592
서울특별시,종로구,이화동,이화동제2투,새누리당 박근혜,1114
서울특별시,종로구,이화동,이화동제2투,민주통합당 문재인,1458
서울특별시,종로구,이화동,이화동제2투,무소속 박종선,2
서울특별시,종로구,이화동,이화동제2투,무소속 김소연,3
서울특별시,종로구,이화동,이화동제2투,무소속 강지원,6
서울특별시,종로구,이화동,이화동제2투,무소속 김순자,2
서울특별시,종로구,이화동,이화동제2투,무효 투표수,7
서울특별시,종로구,이화동,이화동제2투,기권자수,1155
서울특별시,종로구,혜화동,혜화동제1투,선거인수,3537
서울특별시,종로구,혜화동,혜화동제1투,투표수,2783
서울특별시,종로구,혜화동,혜화동제1투,새누리당 박근혜,1143
서울특별시,종로구,혜화동,혜화동제1투,민주통합당 문재인,1617
서울특별시,종로구,혜화동,혜화동제1투,무소속 박종선,2
서울특별시,종로구,혜화동,혜화동제1투,무소속 김소연,2
서울특별시,종로구,혜화동,혜화동제1투,무소속 강지원,5
서울특별시,종로구,혜화동,혜화동제1투,무소속 김순자,2
서울특별시,종로구,혜화동,혜화동제1투,무효 투표수,12
서울특별시,종로구,혜화동,혜화동제1투,기권자수,754
서울특별시,종로구,혜화동,혜화동제2투,선거인수,3081
서울특별시,종로구,혜화동,혜화동제2투,투표수,2317
서울특별시,종로구,혜화동,혜화동제2투,새누리당 박근혜,986
서울특별시,종로구,혜화동,혜화동제2투,민주통합당 문재인,1308
서울특별시,종로구,혜화동,혜화동제2투,무소속 박종선,2
서울특별시,종로구,혜화동,혜화동제2투,무소속 김소연,0
서울특별시,종로구,혜화동,혜화동제2투,무소속 강지원,6
서울특별시,종로구,혜화동,혜화동제2투,무소속 김순자,1
서울특별시,종로구,혜화동,혜화동제2투,무효 투표수,14
서울특별시,종로구,혜화동,혜화동제2투,기권자수,764
서울특별시,종로구,혜화동,혜화동제3투,선거인수,3217
서울특별시,종로구,혜화동,혜화동제3투,투표수,2487
서울특별시,종로구,혜화동,혜화동제3투,새누리당 박근혜,1157
서울특별시,종로구,혜화동,혜화동제3투,민주통합당 문재인,1304
서울특별시,종로구,혜화동,혜화동제3투,무소속 박종선,1
서울특별시,종로구,혜화동,혜화동제3투,무소속 김소연,5
서울특별시,종로구,혜화동,혜화동제3투,무소속 강지원,5
서울특별시,종로구,혜화동,혜화동제3투,무소속 김순자,3
서울특별시,종로구,혜화동,혜화동제3투,무효 투표수,12
서울특별시,종로구,혜화동,혜화동제3투,기권자수,730
서울특별시,종로구,혜화동,혜화동제4투,선거인수,2866
서울특별시,종로구,혜화동,혜화동제4투,투표수,2138
서울특별시,종로구,혜화동,혜화동제4투,새누리당 박근혜,716
서울특별시,종로구,혜화동,혜화동제4투,민주통합당 문재인,1394
서울특별시,종로구,혜화동,혜화동제4투,무소속 박종선,0
서울특별시,종로구,혜화동,혜화동제4투,무소속 김소연,4
서울특별시,종로구,혜화동,혜화동제4투,무소속 강지원,10
서울특별시,종로구,혜화동,혜화동제4투,무소속 김순자,3
서울특별시,종로구,혜화동,혜화동제4투,무효 투표수,11
서울특별시,종로구,혜화동,혜화동제4투,기권자수,728
서울특별시,종로구,혜화동,혜화동제5투,선거인수,2553
서울특별시,종로구,혜화동,혜화동제5투,투표수,1917
서울특별시,종로구,혜화동,혜화동제5투,새누리당 박근혜,780
서울특별시,종로구,혜화동,혜화동제5투,민주통합당 문재인,1105
서울특별시,종로구,혜화동,혜화동제5투,무소속 박종선,1
서울특별시,종로구,혜화동,혜화동제5투,무소속 김소연,4
서울특별시,종로구,혜화동,혜화동제5투,무소속 강지원,7
서울특별시,종로구,혜화동,혜화동제5투,무소속 김순자,4
서울특별시,종로구,혜화동,혜화동제5투,무효 투표수,16
서울특별시,종로구,혜화동,혜화동제5투,기권자수,636
서울특별시,종로구,창신제1동,창신제1동제1투,선거인수,1924
서울특별시,종로구,창신제1동,창신제1동제1투,투표수,998
서울특별시,종로구,창신제1동,창신제1동제1투,새누리당 박근혜,496
서울특별시,종로구,창신제1동,창신제1동제1투,민주통합당 문재인,487
서울특별시,종로구,창신제1동,창신제1동제1투,무소속 박종선,2
서울특별시,종로구,창신제1동,창신제1동제1투,무소속 김소연,0
서울특별시,종로구,창신제1동,창신제1동제1투,무소속 강지원,5
서울특별시,종로구,창신제1동,창신제1동제1투,무소속 김순자,2
서울특별시,종로구,창신제1동,창신제1동제1투,무효 투표수,6
서울특별시,종로구,창신제1동,창신제1동제1투,기권자수,926
서울특별시,종로구,창신제1동,창신제1동제2투,선거인수,3741
서울특별시,종로구,창신제1동,창신제1동제2투,투표수,2682
서울특별시,종로구,창신제1동,창신제1동제2투,새누리당 박근혜,1123
서울특별시,종로구,창신제1동,창신제1동제2투,민주통합당 문재인,1531
서울특별시,종로구,창신제1동,창신제1동제2투,무소속 박종선,5
서울특별시,종로구,창신제1동,창신제1동제2투,무소속 김소연,1
서울특별시,종로구,창신제1동,창신제1동제2투,무소속 강지원,7
서울특별시,종로구,창신제1동,창신제1동제2투,무소속 김순자,3
서울특별시,종로구,창신제1동,창신제1동제2투,무효 투표수,12
서울특별시,종로구,창신제1동,창신제1동제2투,기권자수,1059
서울특별시,종로구,창신제2동,창신제2동제1투,선거인수,2555
서울특별시,종로구,창신제2동,창신제2동제1투,투표수,1625
서울특별시,종로구,창신제2동,창신제2동제1투,새누리당 박근혜,658
서울특별시,종로구,창신제2동,창신제2동제1투,민주통합당 문재인,948
서울특별시,종로구,창신제2동,창신제2동제1투,무소속 박종선,0
서울특별시,종로구,창신제2동,창신제2동제1투,무소속 김소연,2
서울특별시,종로구,창신제2동,창신제2동제1투,무소속 강지원,7
서울특별시,종로구,창신제2동,창신제2동제1투,무소속 김순자,0
서울특별시,종로구,창신제2동,창신제2동제1투,무효 투표수,10
서울특별시,종로구,창신제2동,창신제2동제1투,기권자수,930
서울특별시,종로구,창신제2동,창신제2동제2투,선거인수,3296
서울특별시,종로구,창신제2동,창신제2동제2투,투표수,2403
서울특별시,종로구,창신제2동,창신제2동제2투,새누리당 박근혜,1000
서울특별시,종로구,창신제2동,창신제2동제2투,민주통합당 문재인,1378
서울특별시,종로구,창신제2동,창신제2동제2투,무소속 박종선,3
서울특별시,종로구,창신제2동,창신제2동제2투,무소속 김소연,0
서울특별시,종로구,창신제2동,창신제2동제2투,무소속 강지원,1
서울특별시,종로구,창신제2동,창신제2동제2투,무소속 김순자,1
서울특별시,종로구,창신제2동,창신제2동제2투,무효 투표수,20
서울특별시,종로구,창신제2동,창신제2동제2투,기권자수,893
서울특별시,종로구,창신제2동,창신제2동제3투,선거인수,3399
서울특별시,종로구,창신제2동,창신제2동제3투,투표수,2407
서울특별시,종로구,창신제2동,창신제2동제3투,새누리당 박근혜,890
서울특별시,종로구,창신제2동,창신제2동제3투,민주통합당 문재인,1485
서울특별시,종로구,창신제2동,창신제2동제3투,무소속 박종선,5
서울특별시,종로구,창신제2동,창신제2동제3투,무소속 김소연,2
서울특별시,종로구,창신제2동,창신제2동제3투,무소속 강지원,3
서울특별시,종로구,창신제2동,창신제2동제3투,무소속 김순자,4
서울특별시,종로구,창신제2동,창신제2동제3투,무효 투표수,18
서울특별시,종로구,창신제2동,창신제2동제3투,기권자수,992
서울특별시,종로구,창신제3동,창신제3동제1투,선거인수,2583
서울특별시,종로구,창신제3동,창신제3동제1투,투표수,1811
서울특별시,종로구,창신제3동,창신제3동제1투,새누리당 박근혜,723
서울특별시,종로구,창신제3동,창신제3동제1투,민주통합당 문재인,1058
서울특별시,종로구,창신제3동,창신제3동제1투,무소속 박종선,2
서울특별시,종로구,창신제3동,창신제3동제1투,무소속 김소연,1
서울특별시,종로구,창신제3동,창신제3동제1투,무소속 강지원,2
서울특별시,종로구,창신제3동,창신제3동제1투,무소속 김순자,1
서울특별시,종로구,창신제3동,창신제3동제1투,무효 투표수,24
서울특별시,종로구,창신제3동,창신제3동제1투,기권자수,772
서울특별시,종로구,창신제3동,창신제3동제2투,선거인수,4037
서울특별시,종로구,창신제3동,창신제3동제2투,투표수,3209
서울특별시,종로구,창신제3동,창신제3동제2투,새누리당 박근혜,1411
서울특별시,종로구,창신제3동,창신제3동제2투,민주통합당 문재인,1780
서울특별시,종로구,창신제3동,창신제3동제2투,무소속 박종선,3
서울특별시,종로구,창신제3동,창신제3동제2투,무소속 김소연,2
서울특별시,종로구,창신제3동,창신제3동제2투,무소속 강지원,5
서울특별시,종로구,창신제3동,창신제3동제2투,무소속 김순자,2
서울특별시,종로구,창신제3동,창신제3동제2투,무효 투표수,6
서울특별시,종로구,창신제3동,창신제3동제2투,기권자수,828
서울특별시,종로구,숭인제1동,숭인제1동제1투,선거인수,3398
서울특별시,종로구,숭인제1동,숭인제1동제1투,투표수,2229
서울특별시,종로구,숭인제1동,숭인제1동제1투,새누리당 박근혜,1037
서울특별시,종로구,숭인제1동,숭인제1동제1투,민주통합당 문재인,1178
서울특별시,종로구,숭인제1동,숭인제1동제1투,무소속 박종선,1
서울특별시,종로구,숭인제1동,숭인제1동제1투,무소속 김소연,1
서울특별시,종로구,숭인제1동,숭인제1동제1투,무소속 강지원,1
서울특별시,종로구,숭인제1동,숭인제1동제1투,무소속 김순자,4
서울특별시,종로구,숭인제1동,숭인제1동제1투,무효 투표수,7
서울특별시,종로구,숭인제1동,숭인제1동제1투,기권자수,1169
서울특별시,종로구,숭인제1동,숭인제1동제2투,선거인수,2653
서울특별시,종로구,숭인제1동,숭인제1동제2투,투표수,2032
서울특별시,종로구,숭인제1동,숭인제1동제2투,새누리당 박근혜,840
서울특별시,종로구,숭인제1동,숭인제1동제2투,민주통합당 문재인,1165
서울특별시,종로구,숭인제1동,숭인제1동제2투,무소속 박종선,3
서울특별시,종로구,숭인제1동,숭인제1동제2투,무소속 김소연,1
서울특별시,종로구,숭인제1동,숭인제1동제2투,무소속 강지원,4
서울특별시,종로구,숭인제1동,숭인제1동제2투,무소속 김순자,3
서울특별시,종로구,숭인제1동,숭인제1동제2투,무효 투표수,16
서울특별시,종로구,숭인제1동,숭인제1동제2투,기권자수,621
서울특별시,종로구,숭인제2동,숭인제2동제1투,선거인수,1763
서울특별시,종로구,숭인제2동,숭인제2동제1투,투표수,1136
서울특별시,종로구,숭인제2동,숭인제2동제1투,새누리당 박근혜,555
서울특별시,종로구,숭인제2동,숭인제2동제1투,민주통합당 문재인,567
서울특별시,종로구,숭인제2동,숭인제2동제1투,무소속 박종선,1
서울특별시,종로구,숭인제2동,숭인제2동제1투,무소속 김소연,0
서울특별시,종로구,숭인제2동,숭인제2동제1투,무소속 강지원,1
서울특별시,종로구,숭인제2동,숭인제2동제1투,무소속 김순자,1
